raw_text,text_tfidf,text_bert,time,prob_fear,prob_neutral,prob_greed,pred_label
30만원까지 올라가있었는데 갑자기 몇시간사이에 마이너스 2만원인데 지금팔까요 냅둘까요 10주샀었습니다.,30만원까지 올라가있었는데 갑자기 몇시간사이에 마이너스 2만원인데 지금팔까요 냅둘까요 10주샀었습니다,30만원까지 올라가있었는데 갑자기 몇시간사이에 마이너스 2만원인데 지금팔까요 냅둘까요 10주샀었습니다.,2023-09-07T23:01:03+09:00,0.099,0.7282,0.1728,1
지금 좀 넣어야할까요..?,지금 좀 넣어야할까요,지금 좀 넣어야할까요..?,2024-10-22T23:36:33+09:00,0.0298,0.9434,0.0268,1
이제부터 모아가요,이제부터 모아가요,이제부터 모아가요,2024-04-02T21:59:56+09:00,0.0418,0.8687,0.0895,1
영차 영차,영차 영차,영차 영차,2024-06-12T23:09:57+09:00,0.1078,0.6488,0.2434,1
놀래라,놀래라,놀래라,2024-06-12T21:51:52+09:00,0.0294,0.9319,0.0387,1
"국장에서 너무 많이 까묵었다
애플 가즈아~~~~열심히 주식모아줄께! 이삭줍기해줄께!
티끌모아 태산이 되자~~~서학개미화이팅입니다",국장에서 너무 많이 까묵었다 애플 가즈아열심히 주식모아줄께 이삭줍기해줄께 티끌모아 태산이 되자서학개미화이팅입니다,국장에서 너무 많이 까묵었다 애플 가즈아열심히 주식모아줄께! 이삭줍기해줄께! 티끌모아 태산이 되자서학개미화이팅입니다,2024-05-03T17:19:31+09:00,0.1485,0.3793,0.4722,2
가격방어력이 말도안되네,가격방어력이 말도안되네,가격방어력이 말도안되네,2023-08-04T03:05:54+09:00,0.0435,0.9088,0.0477,1
"옆집이 불이나던 침수를 당하던

평온..",옆집이 불이나던 침수를 당하던 평온,옆집이 불이나던 침수를 당하던 평온..,2024-11-14T00:38:18+09:00,0.1357,0.7556,0.1087,1
애플 들어왔습니당! 애플적금 시작,애플 들어왔습니당 애플적금 시작,애플 들어왔습니당! 애플적금 시작,2024-06-18T12:54:53+09:00,0.0508,0.8561,0.0931,1
잘가라 애플 조만간 보자,잘가라 애플 조만간 보자,잘가라 애플 조만간 보자,2024-09-10T22:50:28+09:00,0.0782,0.7508,0.171,1
기부니가 좋거든요,기부니가 좋거든요,기부니가 좋거든요,2023-06-28T07:29:24+09:00,0.1096,0.7763,0.1141,1
ㅎㅎ 재입성~,재입성,ㅎㅎ 재입성,2023-09-09T00:10:05+09:00,0.1433,0.643,0.2136,1
"저런 물안경을 왜사냐
가격이 너무하다
시징을 개척하는 혁신적인 물건에는 언제나 항상 따라붙는 말이었습니다
결국 시간이 해결해줄거고 그사람들은 항상 그랬듯이
입꾹닷 하겠죠
증강현실이라니 이게 산업영역로 넘어가면 가격은 문제가 인됨",저런 물안경을 왜사냐 가격이 너무하다 시징을 개척하는 혁신적인 물건에는 언제나 항상 따라붙는 말이었습니다 결국 시간이 해결해줄거고 그사람들은 항상 그랬듯이 입꾹닷 하겠죠 증강현실이라니 이게 산업영역로 넘어가면 가격은 문제가 인됨,저런 물안경을 왜사냐 가격이 너무하다 시징을 개척하는 혁신적인 물건에는 언제나 항상 따라붙는 말이었습니다 결국 시간이 해결해줄거고 그사람들은 항상 그랬듯이 입꾹닷 하겠죠 증강현실이라니 이게 산업영역로 넘어가면 가격은 문제가 인됨,2023-06-06T09:42:58+09:00,0.2179,0.3389,0.4432,2
"이제부터 질의응답 시간 도래...
시작됩니다, 꽉 잡고 준비하세요!",이제부터 질의응답 시간 도래 시작됩니다 꽉 잡고 준비하세요,"이제부터 질의응답 시간 도래... 시작됩니다, 꽉 잡고 준비하세요!",2023-06-21T23:24:31+09:00,0.1705,0.4998,0.3297,1
음 더떨어질거 가튼뎅,음 더떨어질거 가튼뎅,음 더떨어질거 가튼뎅,2024-03-07T17:27:05+09:00,0.2374,0.5263,0.2364,1
세력들 물량 던지는 거 미쳤네,세력들 물량 던지는 거 미쳤네,세력들 물량 던지는 거 미쳤네,2023-09-13T22:43:59+09:00,0.1077,0.78,0.1123,1
"9/20~21 글로벌 시장 중요 브리핑

<9/20>
15:00 - 영국: 인플레이션 (연간)
23:30 - 미국: EIA 원유재고량 변화

<9/21>
03:00 금리 예상 (1,2,3년/현재&장기)
03:00 FOMC 경제전망
03:00 FOMC 성명서
03:00 금리결정",92021 글로벌 시장 중요 브리핑 1500 영국 인플레이션 연간 2330 미국 EIA 원유재고량 변화 0300 금리 예상 123년현재장기 0300 FOMC 경제전망 0300 FOMC 성명서 0300 금리결정,"92021 글로벌 시장 중요 브리핑 1500 영국 인플레이션 연간 2330 미국 EIA 원유재고량 변화 0300 금리 예상 1,2,3년현재장기 0300 FOMC 경제전망 0300 FOMC 성명서 0300 금리결정",2023-09-20T12:44:37+09:00,0.2149,0.3723,0.4128,2
1분 지나서 못받음....,1분 지나서 못받음,1분 지나서 못받음....,2023-08-18T00:05:08+09:00,0.0516,0.9142,0.0342,1
떨어진 만큼만 다시올라가자,떨어진 만큼만 다시올라가자,떨어진 만큼만 다시올라가자,2025-01-31T23:25:54+09:00,0.1134,0.1278,0.7589,2
차트보고 네이버인 줄 알았네,차트보고 네이버인 줄 알았네,차트보고 네이버인 줄 알았네,2024-03-01T22:41:31+09:00,0.037,0.9258,0.0372,1
애플아 이제 정신이 드니?? 가즈아📈📈📈,애플아 이제 정신이 드니 가즈아,애플아 이제 정신이 드니?? 가즈아,2024-08-12T23:06:00+09:00,0.0767,0.5637,0.3596,1
"폭포수네, 추매타임인가요? 츄릅",폭포수네 추매타임인가요 츄릅,"폭포수네, 추매타임인가요? 츄릅",2023-11-03T06:25:44+09:00,0.8175,0.1129,0.0697,0
하,하,하,2025-03-14T19:58:57+09:00,0.0181,0.9662,0.0157,1
테슬라로 넘어가유~,테슬라로 넘어가유,테슬라로 넘어가유,2024-09-10T21:49:06+09:00,0.0602,0.8635,0.0763,1
여기 왜 아무일도 없어요?,여기 왜 아무일도 없어요,여기 왜 아무일도 없어요?,2025-02-22T10:08:02+09:00,0.029,0.9528,0.0183,1
"괜찮아....
딩딩 딩 딩 딩.....ㅠ",괜찮아 딩딩 딩 딩 딩,괜찮아.... 딩딩 딩 딩 딩.....ㅠ,2025-02-27T10:25:18+09:00,0.0717,0.8451,0.0832,1
날개 좀 달자 이제,날개 좀 달자 이제,날개 좀 달자 이제,2023-06-02T02:07:17+09:00,0.059,0.8892,0.0517,1
딱 230달러 찍자! 화이팅!,딱 230달러 찍자 화이팅,딱 230달러 찍자! 화이팅!,2025-01-28T01:52:05+09:00,0.0859,0.5912,0.3229,1
오르거나 말거나 애플은 연금처럼 생각해서~팔 생각이 읍써요~최소10년이상은 묵힐듯,오르거나 말거나 애플은 연금처럼 생각해서팔 생각이 읍써요최소10년이상은 묵힐듯,오르거나 말거나 애플은 연금처럼 생각해서팔 생각이 읍써요최소10년이상은 묵힐듯,2023-12-08T15:51:32+09:00,0.1995,0.5902,0.2103,1
바닥이면 추매지,바닥이면 추매지,바닥이면 추매지,2023-12-28T00:35:24+09:00,0.8764,0.0692,0.0543,0
애플은 진짜 오랜만에 사본다,애플은 진짜 오랜만에 사본다,애플은 진짜 오랜만에 사본다,2025-01-21T21:20:03+09:00,0.0212,0.948,0.0308,1
애플 꼴보고 테슬라로 이사갑니다 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 좀만 더 일찍 갈걸,애플 꼴보고 테슬라로 이사갑니다 좀만 더 일찍 갈걸,애플 꼴보고 테슬라로 이사갑니다 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 좀만 더 일찍 갈걸,2024-11-11T23:27:12+09:00,0.1597,0.6162,0.2241,1
엔비디아 사라니까 난 왜 애플 샀노,엔비디아 사라니까 난 왜 애플 샀노,엔비디아 사라니까 난 왜 애플 샀노,2024-03-05T23:21:44+09:00,0.0664,0.8749,0.0587,1
애플 선생님들 무쳤다!!!!!!!!!!!!!!!!!!!!!!!!,애플 선생님들 무쳤다,애플 선생님들 무쳤다!!!!!!!!!!!!!!!!!!!!!!!!,2023-05-05T23:13:09+09:00,0.0287,0.9375,0.0338,1
테크주는 정말 많이 오른걸까,테크주는 정말 많이 오른걸까,테크주는 정말 많이 오른걸까,2024-07-22T17:44:19+09:00,0.1314,0.5237,0.3448,1
아직도 마-5%인 호갱님 나야나~,아직도 마5인 호갱님 나야나,아직도 마5인 호갱님 나야나,2025-01-28T00:36:49+09:00,0.1472,0.5718,0.281,1
(정찰주는 메가커피를 가져왔다),정찰주는 메가커피를 가져왔다,정찰주는 메가커피를 가져왔다,2025-01-17T00:07:21+09:00,0.0758,0.8448,0.0793,1
"시원하게 내려왔으니
올라가는것도 시원하게 올라가즈아~~",시원하게 내려왔으니 올라가는것도 시원하게 올라가즈아,시원하게 내려왔으니 올라가는것도 시원하게 올라가즈아,2023-08-08T19:16:55+09:00,0.1238,0.1436,0.7325,2
천만원되믄 빼야지 하는데 빼고싶지가않네...,천만원되믄 빼야지 하는데 빼고싶지가않네,천만원되믄 빼야지 하는데 빼고싶지가않네...,2024-07-05T22:40:15+09:00,0.0542,0.8909,0.0549,1
지금 들어갈만 하나요?,지금 들어갈만 하나요,지금 들어갈만 하나요?,2025-03-14T22:25:15+09:00,0.0401,0.9288,0.0311,1
든든~하다,든든하다,든든하다,2024-12-21T06:15:10+09:00,0.0234,0.9232,0.0534,1
줄때 먹고 갑니다ㅠ,줄때 먹고 갑니다,줄때 먹고 갑니다ㅠ,2025-02-27T04:32:08+09:00,0.0705,0.8344,0.0951,1
애플 미래 어찌 보시나요? 뭔가 요즘 혁신도 없어서 장투하기 고민되는데,애플 미래 어찌 보시나요 뭔가 요즘 혁신도 없어서 장투하기 고민되는데,애플 미래 어찌 보시나요? 뭔가 요즘 혁신도 없어서 장투하기 고민되는데,2024-02-26T14:19:12+09:00,0.2671,0.4604,0.2726,1
"정찰 들어왔습니다.
기존 사업 철수. 이제 돈 되는 곳에 투자할 시기라면
지금 모아가도 될 것 같아서요.",정찰 들어왔습니다 기존 사업 철수 이제 돈 되는 곳에 투자할 시기라면 지금 모아가도 될 것 같아서요,정찰 들어왔습니다. 기존 사업 철수. 이제 돈 되는 곳에 투자할 시기라면 지금 모아가도 될 것 같아서요.,2024-03-26T01:13:39+09:00,0.0978,0.6845,0.2177,1
ai가 어쩌고 혁신이 어쩌고.. 아 가 리,ai가 어쩌고 혁신이 어쩌고 아 가 리,ai가 어쩌고 혁신이 어쩌고.. 아 가 리,2025-01-29T02:03:22+09:00,0.0783,0.8541,0.0676,1
조정 슬 와야하는데,조정 슬 와야하는데,조정 슬 와야하는데,2024-07-10T15:41:22+09:00,0.4273,0.2426,0.3301,0
어쨌든 올랐으니 됐음,어쨌든 올랐으니 됐음,어쨌든 올랐으니 됐음,2024-06-12T05:00:32+09:00,0.0805,0.5721,0.3474,1
내 평단도 와주나..?,내 평단도 와주나,내 평단도 와주나..?,2023-11-11T10:56:54+09:00,0.025,0.9523,0.0227,1
"일주일에 20만원씩 지금 300만원 모았는디
계속 모을까요..?",일주일에 20만원씩 지금 300만원 모았는디 계속 모을까요,일주일에 20만원씩 지금 300만원 모았는디 계속 모을까요..?,2024-05-07T01:38:14+09:00,0.0333,0.9315,0.0352,1
애플 화이팅 !!,애플 화이팅,애플 화이팅 !!,2023-04-19T00:34:19+09:00,0.0227,0.9229,0.0544,1
근데 또람프가 관세맥인다는데 결국엔 안 좋은 소식 아닌가?,근데 또람프가 관세맥인다는데 결국엔 안 좋은 소식 아닌가,근데 또람프가 관세맥인다는데 결국엔 안 좋은 소식 아닌가?,2025-01-31T06:16:13+09:00,0.0957,0.7965,0.1078,1
@[애플](US19801212001),애플US19801212001,애플US19801212001,2024-07-06T19:13:01+09:00,0.0207,0.9587,0.0207,1
"애플에서 그래도 남겨가서 좋네요
떨어지면 또 만나요~",애플에서 그래도 남겨가서 좋네요 떨어지면 또 만나요,애플에서 그래도 남겨가서 좋네요 떨어지면 또 만나요,2023-08-30T00:56:09+09:00,0.1463,0.5682,0.2855,1
1분기 실적이 애플 주가 방향을 크게 결정할 듯 ..,1분기 실적이 애플 주가 방향을 크게 결정할 듯,1분기 실적이 애플 주가 방향을 크게 결정할 듯 ..,2024-04-03T01:04:59+09:00,0.1115,0.5827,0.3058,1
#내가팔면 더 오른다 걍 둘걸,내가팔면 더 오른다 걍 둘걸,내가팔면 더 오른다 걍 둘걸,2023-06-06T01:10:56+09:00,0.186,0.4855,0.3285,1
.,,.,2024-04-16T04:03:18+09:00,0.0174,0.9668,0.0158,1
올라 가보자고,올라 가보자고,올라 가보자고,2024-07-12T01:00:44+09:00,0.1099,0.114,0.7761,2
"오늘부터 여윳돈 생길때마다
애플 100개 살때까지 매입하겠습니다
계속 올라도 사다가 떨어져도 100개는 채우고 포기하겠습니다
그냥 애플이니깐",오늘부터 여윳돈 생길때마다 애플 100개 살때까지 매입하겠습니다 계속 올라도 사다가 떨어져도 100개는 채우고 포기하겠습니다 그냥 애플이니깐,오늘부터 여윳돈 생길때마다 애플 100개 살때까지 매입하겠습니다 계속 올라도 사다가 떨어져도 100개는 채우고 포기하겠습니다 그냥 애플이니깐,2023-08-21T23:00:01+09:00,0.1674,0.5099,0.3227,1
하루에 2천원씩 사는중…,하루에 2천원씩 사는중,하루에 2천원씩 사는중,2023-07-31T13:39:08+09:00,0.0403,0.8998,0.0599,1
어제 장 막판에 무슨일이 있었던거죠?,어제 장 막판에 무슨일이 있었던거죠,어제 장 막판에 무슨일이 있었던거죠?,2024-05-01T10:52:20+09:00,0.0333,0.9356,0.031,1
"조정 더 안받고 가면 사과는 진짜 ㅋㅋ 그냥 주가 신경쓰지말고 사야할까 싶네요 
유일하게 사과는 내가기다리는 조정 근처도 안와요",조정 더 안받고 가면 사과는 진짜 그냥 주가 신경쓰지말고 사야할까 싶네요 유일하게 사과는 내가기다리는 조정 근처도 안와요,조정 더 안받고 가면 사과는 진짜 ㅋㅋ 그냥 주가 신경쓰지말고 사야할까 싶네요 유일하게 사과는 내가기다리는 조정 근처도 안와요,2023-05-25T18:33:26+09:00,0.4306,0.269,0.3004,0
제발,제발,제발,2024-04-26T09:34:36+09:00,0.0235,0.9577,0.0188,1
커피값! 너무 빨리 팔았다ㅎㅎ 곧 또 봐 사과🍏,커피값 너무 빨리 팔았다 곧 또 봐 사과,커피값! 너무 빨리 팔았다ㅎㅎ 곧 또 봐 사과,2025-01-29T01:30:25+09:00,0.0703,0.774,0.1557,1
"사과 몰빵하고 
돈 생길때마다 적립식으로 꾸준히 2030년까지 매
입해라",사과 몰빵하고 돈 생길때마다 적립식으로 꾸준히 2030년까지 매 입해라,사과 몰빵하고 돈 생길때마다 적립식으로 꾸준히 2030년까지 매 입해라,2023-10-25T00:57:59+09:00,0.2177,0.3285,0.4538,2
힘내자 애플,힘내자 애플,힘내자 애플,2024-02-06T00:39:37+09:00,0.0217,0.9123,0.066,1
77ㅓ억,77억,77ㅓ억,2024-04-16T03:51:40+09:00,0.0303,0.9298,0.0399,1
미친듯이 꾸준하게 오르네 ㅎㅎ,미친듯이 꾸준하게 오르네,미친듯이 꾸준하게 오르네 ㅎㅎ,2024-06-03T21:58:59+09:00,0.1241,0.2837,0.5922,2
괜히 저번주에 팔았네 휴,괜히 저번주에 팔았네 휴,괜히 저번주에 팔았네 휴,2024-05-03T07:05:06+09:00,0.0505,0.9002,0.0493,1
200 아래로 가는걸 기다려야하나 지금 매수 해야하나 고민이도다,200 아래로 가는걸 기다려야하나 지금 매수 해야하나 고민이도다,200 아래로 가는걸 기다려야하나 지금 매수 해야하나 고민이도다,2024-06-24T21:01:36+09:00,0.4592,0.1702,0.3706,0
미..미쳤노..,미미쳤노,미..미쳤노..,2024-07-16T10:23:27+09:00,0.053,0.92,0.027,1
더 올 라 ~,더 올 라,더 올 라,2024-04-10T20:12:54+09:00,0.0453,0.8466,0.1081,1
황금 사과 되것네,황금 사과 되것네,황금 사과 되것네,2024-06-12T22:40:16+09:00,0.0402,0.8741,0.0857,1
진짜 감질맛나네... 거의 다 왔는데,진짜 감질맛나네 거의 다 왔는데,진짜 감질맛나네... 거의 다 왔는데,2024-08-07T23:25:28+09:00,0.0504,0.889,0.0606,1
바닥 입성 ㅊㅊ,바닥 입성,바닥 입성 ㅊㅊ,2024-01-07T23:13:16+09:00,0.2678,0.2704,0.4618,2
하 시드가..,하 시드가,하 시드가..,2025-01-11T03:50:26+09:00,0.0191,0.9669,0.014,1
"그냥 주식숨기기하고 10개월뒤에 와라
그동안 나머지 포트폴리오 빨간불인거 보면 되잖아
나머지도 파란색이면 주식접자",그냥 주식숨기기하고 10개월뒤에 와라 그동안 나머지 포트폴리오 빨간불인거 보면 되잖아 나머지도 파란색이면 주식접자,그냥 주식숨기기하고 10개월뒤에 와라 그동안 나머지 포트폴리오 빨간불인거 보면 되잖아 나머지도 파란색이면 주식접자,2025-01-21T23:21:22+09:00,0.1628,0.5695,0.2676,1
이야 뭐노,이야 뭐노,이야 뭐노,2023-04-20T17:31:27+09:00,0.0198,0.9618,0.0184,1
"매월 여유돈 20만원정도가 되는데
어디에 활용하면 좋을까요?",매월 여유돈 20만원정도가 되는데 어디에 활용하면 좋을까요,매월 여유돈 20만원정도가 되는데 어디에 활용하면 좋을까요?,2024-11-25T19:06:23+09:00,0.0578,0.8303,0.1119,1
마미너스11.2%,마미너스112,마미너스11.2,2025-01-19T06:00:54+09:00,0.0867,0.7316,0.1817,1
오랫만에 구매 해봅니다! 🍎,오랫만에 구매 해봅니다,오랫만에 구매 해봅니다!,2024-12-13T23:41:52+09:00,0.0279,0.8748,0.0974,1
뭐야 갑자기 양전 ㅋ,뭐야 갑자기 양전,뭐야 갑자기 양전 ㅋ,2024-04-12T07:50:22+09:00,0.1201,0.2494,0.6305,2
"하 이거 맞냐, 도람푸형 암말 안하는데",하 이거 맞냐 도람푸형 암말 안하는데,"하 이거 맞냐, 도람푸형 암말 안하는데",2025-03-20T23:17:57+09:00,0.0418,0.929,0.0292,1
다른거 다파란상황에서 버텨주는 국밥같은 색기..,다른거 다파란상황에서 버텨주는 국밥같은 색기,다른거 다파란상황에서 버텨주는 국밥같은 색기..,2024-05-01T23:03:57+09:00,0.0661,0.8779,0.056,1
떨어지면 다시 올게유,떨어지면 다시 올게유,떨어지면 다시 올게유,2024-05-03T11:45:51+09:00,0.1553,0.5977,0.247,1
우리 애플이는 금쪽이라 대세랑 반대로갑니다. 자꾸 떨어진다 안오른다 찡찡거리는 분들 당장 어도비 다녀오시죠 갔다가 돌아오면 편안~~ 해집니다^^,우리 애플이는 금쪽이라 대세랑 반대로갑니다 자꾸 떨어진다 안오른다 찡찡거리는 분들 당장 어도비 다녀오시죠 갔다가 돌아오면 편안 해집니다,우리 애플이는 금쪽이라 대세랑 반대로갑니다. 자꾸 떨어진다 안오른다 찡찡거리는 분들 당장 어도비 다녀오시죠 갔다가 돌아오면 편안 해집니다,2024-03-16T02:10:38+09:00,0.1905,0.3927,0.4168,2
달달~허이,달달허이,달달허이,2023-11-13T21:08:45+09:00,0.0484,0.9158,0.0358,1
30가즈아!!!!!,30가즈아,30가즈아!!!!!,2024-06-27T01:01:39+09:00,0.0776,0.5482,0.3742,1
"예금 보다는 맛있는 사과농장에 맡겨놓는게 맛있죠!!
I LOVE APPLE",예금 보다는 맛있는 사과농장에 맡겨놓는게 맛있죠 I LOVE APPLE,예금 보다는 맛있는 사과농장에 맡겨놓는게 맛있죠!! I LOVE APPLE,2023-08-30T10:58:28+09:00,0.1176,0.6841,0.1983,1
애플이 나스닥 대장인가요?,애플이 나스닥 대장인가요,애플이 나스닥 대장인가요?,2023-12-14T08:35:21+09:00,0.1445,0.666,0.1895,1
토스 주식에서도 외국 주식 살수 있나요?,토스 주식에서도 외국 주식 살수 있나요,토스 주식에서도 외국 주식 살수 있나요?,2023-12-06T12:46:42+09:00,0.0463,0.8984,0.0553,1
가자~ 한잔해 애플 장투라니까~^^,가자 한잔해 애플 장투라니까,가자 한잔해 애플 장투라니까,2025-01-31T07:25:38+09:00,0.2376,0.3919,0.3704,1
당분간 많은 하락은 없을 거 같아서 조금씩 모아봅니다,당분간 많은 하락은 없을 거 같아서 조금씩 모아봅니다,당분간 많은 하락은 없을 거 같아서 조금씩 모아봅니다,2024-08-31T04:30:35+09:00,0.3029,0.2165,0.4807,2
이렇게 되는거야,이렇게 되는거야,이렇게 되는거야,2024-09-10T22:44:29+09:00,0.0914,0.7732,0.1354,1
ㄱ,,ㄱ,2024-07-04T01:16:09+09:00,0.0189,0.9643,0.0168,1
뚫자,뚫자,뚫자,2024-11-30T01:51:31+09:00,0.0317,0.9183,0.05,1
가쥬아~,가쥬아,가쥬아,2024-06-12T23:03:58+09:00,0.0465,0.9173,0.0362,1
더 사구싶어요 😭😭,더 사구싶어요,더 사구싶어요,2024-06-07T16:05:20+09:00,0.0257,0.9338,0.0404,1
맛있어보이는자리,맛있어보이는자리,맛있어보이는자리,2025-01-26T10:47:09+09:00,0.0614,0.8422,0.0964,1
드가자,드가자,드가자,2024-11-02T01:33:04+09:00,0.0921,0.1754,0.7325,2
손해복구1,손해복구1,손해복구1,2024-05-03T13:23:34+09:00,0.0946,0.8057,0.0996,1
내 눈물이 그래프처럼 떨어지고 있음,내 눈물이 그래프처럼 떨어지고 있음,내 눈물이 그래프처럼 떨어지고 있음,2024-08-02T06:18:18+09:00,0.1508,0.2464,0.6028,2
ㅇㅇㅇ,,ㅇㅇㅇ,2024-09-26T02:31:41+09:00,0.0193,0.9628,0.0179,1
아이폰16 대박 예감,아이폰16 대박 예감,아이폰16 대박 예감,2024-07-13T19:57:55+09:00,0.0517,0.8352,0.1132,1
사랑해요~,사랑해요,사랑해요,2024-07-16T00:12:55+09:00,0.0241,0.9299,0.046,1
"나 아이폰에 아이패드에 애플워치 쓰고있어 
 더 올라가즈아!!😄😄😄😄",나 아이폰에 아이패드에 애플워치 쓰고있어 더 올라가즈아,나 아이폰에 아이패드에 애플워치 쓰고있어 더 올라가즈아!!,2023-07-19T16:45:35+09:00,0.1089,0.1501,0.7409,2
중국했다,중국했다,중국했다,2023-09-13T23:53:14+09:00,0.0278,0.9401,0.0321,1
와우 애플,와우 애플,와우 애플,2024-08-02T22:32:47+09:00,0.0181,0.9536,0.0283,1
"수익권인 사람들 실적발표 떡락 두려우면




반만 팔으삼 고민할 필요가 음스",수익권인 사람들 실적발표 떡락 두려우면 반만 팔으삼 고민할 필요가 음스,수익권인 사람들 실적발표 떡락 두려우면 반만 팔으삼 고민할 필요가 음스,2025-01-30T23:03:21+09:00,0.3953,0.1721,0.4325,2
애플도 난리구먼.... 20년도에 주식한번 박살나고 애플만 장투했는데...,애플도 난리구먼 20년도에 주식한번 박살나고 애플만 장투했는데,애플도 난리구먼.... 20년도에 주식한번 박살나고 애플만 장투했는데...,2024-08-05T10:26:32+09:00,0.2275,0.4424,0.3301,1
분 할 매 수,분 할 매 수,분 할 매 수,2025-01-22T18:25:06+09:00,0.1664,0.7587,0.0749,1
아이폰 16 나올때까지도 내 평단까지 안올라오면 애플 반대쪽도 한입 깨물러 갑니다,아이폰 16 나올때까지도 내 평단까지 안올라오면 애플 반대쪽도 한입 깨물러 갑니다,아이폰 16 나올때까지도 내 평단까지 안올라오면 애플 반대쪽도 한입 깨물러 갑니다,2024-07-25T21:37:50+09:00,0.129,0.6099,0.261,1
물타러가자..,물타러가자,물타러가자..,2024-06-13T23:41:53+09:00,0.082,0.6267,0.2913,1
뚫렸네,뚫렸네,뚫렸네,2025-01-14T00:03:34+09:00,0.0499,0.8914,0.0587,1
"토스증권 사용해보신분 어떠신가요?
늘 @[삼성증권](A016360) 이용하고 커뮤만 살짝 들어갔다 나오는데

뭔가 토스증권 ui라던지 내역들을 한눈에 보기쉽게 잘 해두어서 타사대체출고를 하려고합니다.

근데 수수료를 종목당 2,000원을 물어야해서 조금 걸리긴하는데, 수수료를 물정도로 편한거같나요??

다른 증권사 사용해보신분들,. 토스가 편한가요?",토스증권 사용해보신분 어떠신가요 늘 삼성증권A016360 이용하고 커뮤만 살짝 들어갔다 나오는데 뭔가 토스증권 ui라던지 내역들을 한눈에 보기쉽게 잘 해두어서 타사대체출고를 하려고합니다 근데 수수료를 종목당 2000원을 물어야해서 조금 걸리긴하는데 수수료를 물정도로 편한거같나요 다른 증권사 사용해보신분들 토스가 편한가요,"토스증권 사용해보신분 어떠신가요? 늘 삼성증권A016360 이용하고 커뮤만 살짝 들어갔다 나오는데 뭔가 토스증권 ui라던지 내역들을 한눈에 보기쉽게 잘 해두어서 타사대체출고를 하려고합니다. 근데 수수료를 종목당 2,000원을 물어야해서 조금 걸리긴하는데, 수수료를 물정도로 편한거같나요?? 다른 증권사 사용해보신분들,. 토스가 편한가요?",2023-06-07T11:14:20+09:00,0.2082,0.525,0.2668,1
어어 어디가,어어 어디가,어어 어디가,2025-02-04T01:15:19+09:00,0.0251,0.955,0.02,1
"30만원 익절했는데 
불안해서 다시 담아요~ㅎ",30만원 익절했는데 불안해서 다시 담아요,30만원 익절했는데 불안해서 다시 담아요ㅎ,2024-06-13T19:16:34+09:00,0.1926,0.3489,0.4585,2
#애플,애플,애플,2024-05-16T21:23:03+09:00,0.0208,0.9584,0.0208,1
미장 돔황촤~!!!!,미장 돔황촤,미장 돔황촤!!!!,2025-01-11T00:20:29+09:00,0.1101,0.7175,0.1724,1
우량기업이라 안정적이라서....,우량기업이라 안정적이라서,우량기업이라 안정적이라서....,2023-08-22T22:14:28+09:00,0.0808,0.8156,0.1035,1
언제떨어질려나,언제떨어질려나,언제떨어질려나,2024-05-17T02:28:45+09:00,0.1738,0.7168,0.1095,1
허허 투자는 톰케이를 믿으세요,허허 투자는 톰케이를 믿으세요,허허 투자는 톰케이를 믿으세요,2023-06-25T20:37:48+09:00,0.0755,0.7871,0.1374,1
🍎,,,2023-06-29T22:41:47+09:00,0.0193,0.9635,0.0171,1
야 너도,야 너도,야 너도,2024-05-28T18:12:31+09:00,0.0231,0.9554,0.0215,1
떨어졌다 싶음 추매해야죠~. 중국 아이폰 15 예약현황 소식도 들리고~,떨어졌다 싶음 추매해야죠 중국 아이폰 15 예약현황 소식도 들리고,떨어졌다 싶음 추매해야죠. 중국 아이폰 15 예약현황 소식도 들리고,2023-09-18T20:18:59+09:00,0.8286,0.0742,0.0972,0
.,,.,2024-11-14T18:41:19+09:00,0.0174,0.9668,0.0158,1
잘버티네,잘버티네,잘버티네,2023-10-09T22:55:08+09:00,0.0281,0.9323,0.0396,1
"모하냐 
하...속터져ㅜㅜ",모하냐 하속터져,모하냐 하...속터져ㅜㅜ,2025-02-13T23:49:22+09:00,0.0252,0.9581,0.0167,1
자자 본장에선 내려갈까요 올라갈까요?,자자 본장에선 내려갈까요 올라갈까요,자자 본장에선 내려갈까요 올라갈까요?,2023-11-02T22:19:51+09:00,0.2099,0.3499,0.4402,2
드디어?,드디어,드디어?,2023-12-07T23:44:25+09:00,0.0226,0.9499,0.0275,1
-0.7 이다 좀만 더ㅋㅋ,07 이다 좀만 더,0.7 이다 좀만 더ㅋㅋ,2025-01-29T01:01:40+09:00,0.0228,0.9416,0.0357,1
하루에 5처넌씩 모으다가..ㅎㅎ,하루에 5처넌씩 모으다가,하루에 5처넌씩 모으다가..ㅎㅎ,2024-05-03T09:19:44+09:00,0.0441,0.8911,0.0648,1
오늘 쏘냐?,오늘 쏘냐,오늘 쏘냐?,2024-06-17T20:50:58+09:00,0.023,0.958,0.0189,1
익절합니다,익절합니다,익절합니다,2024-06-10T23:05:43+09:00,0.1536,0.1242,0.7221,2
애플 가즈아,애플 가즈아,애플 가즈아,2023-09-06T11:12:46+09:00,0.0779,0.243,0.6791,2
